t	de	da	dr	rpm
1.5849999999999707e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2034214148666179e+03
1.5859999999999706e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2034593051735555e+03
1.5869999999999706e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2034972147900608e+03
1.5879999999999706e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2035351436016422e+03
1.5889999999999706e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2035730914937999e+03
1.5899999999999705e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2036110583520290e+03
1.5909999999999705e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2036490440618181e+03
1.5919999999999705e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2036870485086488e+03
1.5929999999999705e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2037250715779974e+03
1.5939999999999705e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2037631131553358e+03
1.5949999999999704e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2038011731261299e+03
1.5959999999999704e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2038392513758399e+03
1.5969999999999704e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2038773477899235e+03
1.5979999999999704e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2039154622538340e+03
1.5989999999999704e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2039535946530191e+03
1.5999999999999703e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2039917448729257e+03
1.6009999999999703e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2040299127989942e+03
1.6019999999999705e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2040680983166658e+03
1.6029999999999706e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2041063013113758e+03
1.6039999999999708e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2041445216685602e+03
1.6049999999999709e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2041827592736513e+03
1.6059999999999711e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2042210140120796e+03
1.6069999999999713e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2042592857692753e+03
1.6079999999999714e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2042975744306677e+03
1.6089999999999716e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2043358798816848e+03
1.6099999999999717e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2043742020077543e+03
1.6109999999999719e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2044125406943040e+03
1.6119999999999720e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2044508958267625e+03
1.6129999999999722e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2044892672905585e+03
1.6139999999999723e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2045276549711211e+03
1.6149999999999725e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2045660587538814e+03
1.6159999999999727e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2046044785242725e+03
1.6169999999999728e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2046429141677281e+03
1.6179999999999730e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2046813655696851e+03
1.6189999999999731e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2047198326155813e+03
1.6199999999999733e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2047583151908607e+03
1.6209999999999734e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2047968131809662e+03
1.6219999999999736e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2048353264713469e+03
1.6229999999999738e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2048738549474551e+03
1.6239999999999739e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2049123984947469e+03
1.6249999999999741e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2049509569986822e+03
1.6259999999999742e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2049895303447270e+03
1.6269999999999744e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2050281184183509e+03
1.6279999999999745e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2050667211050300e+03
1.6289999999999747e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2051053382902446e+03
1.6299999999999748e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2051439698594831e+03
1.6309999999999750e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2051826156982374e+03
1.6319999999999752e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2052212756920085e+03
1.6329999999999753e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2052599497263027e+03
1.6339999999999755e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2052986376866338e+03
1.6349999999999756e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2053373394585237e+03
1.6359999999999758e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2053760549275012e+03
1.6369999999999759e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2054147839791044e+03
1.6379999999999761e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2054535264988781e+03
1.6389999999999763e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2054922823723782e+03
1.6399999999999764e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2055310514851676e+03
1.6409999999999766e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2055698337228200e+03
1.6419999999999767e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2056086289709174e+03
1.6429999999999769e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2056474371150530e+03
1.6439999999999770e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2056862580408292e+03
1.6449999999999772e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2057250916338612e+03
1.6459999999999773e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2057639377797723e+03
1.6469999999999775e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2058027963641980e+03
1.6479999999999777e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2058416672727876e+03
1.6489999999999778e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2058805503911990e+03
1.6499999999999780e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2059194456051036e+03
1.6509999999999781e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2059583528001863e+03
1.6519999999999783e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2059972718621430e+03
1.6529999999999784e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2060362026766843e+03
1.6539999999999786e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2060751451295328e+03
1.6549999999999788e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2061140991064258e+03
1.6559999999999789e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2061530644931154e+03
1.6569999999999791e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2061920411753658e+03
1.6579999999999792e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2062310290389578e+03
1.6589999999999794e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2062700279696860e+03
1.6599999999999795e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2063090378533616e+03
1.6609999999999797e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2063480585758102e+03
1.6619999999999798e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2063870900228740e+03
1.6629999999999800e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2064261320804098e+03
1.6639999999999802e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2064651846342936e+03
1.6649999999999803e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2065042475704172e+03
1.6659999999999805e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2065433207746883e+03
1.6669999999999806e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2065824041330338e+03
1.6679999999999808e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2066214975313969e+03
1.6689999999999809e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2066606008557396e+03
1.6699999999999811e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2066997139920422e+03
1.6709999999999813e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2067388368263046e+03
1.6719999999999814e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2067779692445438e+03
1.6729999999999816e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2068171111327974e+03
1.6739999999999817e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2068562623771222e+03
1.6749999999999819e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2068954228635957e+03
1.6759999999999820e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2069345924783147e+03
1.6769999999999822e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2069737711073967e+03
1.6779999999999824e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2070129586369799e+03
1.6789999999999825e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2070521549532241e+03
1.6799999999999827e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2070913599423116e+03
1.6809999999999828e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2071305734904431e+03
1.6819999999999830e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2071697954838455e+03
1.6829999999999831e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2072090258087651e+03
1.6839999999999833e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2072482643514727e+03
1.6849999999999834e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2072875109982606e+03
1.6859999999999836e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2073267656354451e+03
1.6869999999999838e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2073660281493671e+03
1.6879999999999839e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2074052984263903e+03
1.6889999999999841e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2074445763529015e+03
1.6899999999999842e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2074838618153149e+03
1.6909999999999844e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2075231547000672e+03
1.6919999999999845e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2075624548936212e+03
1.6929999999999847e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2076017622824647e+03
1.6939999999999849e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2076410767531120e+03
1.6949999999999850e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2076803981921034e+03
1.6959999999999852e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2077197264860042e+03
1.6969999999999853e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2077590615214076e+03
1.6979999999999855e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2077984031849342e+03
1.6989999999999856e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2078377513632304e+03
1.6999999999999858e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2078771059429714e+03
1.7009999999999859e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2079164668108597e+03
1.7019999999999861e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2079558338536262e+03
1.7029999999999863e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2079952069580304e+03
1.7039999999999864e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2080345860108605e+03
1.7049999999999866e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2080739708989331e+03
1.7059999999999867e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2081133615090962e+03
1.7069999999999869e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2081527577282254e+03
1.7079999999999870e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2081921594432274e+03
1.7089999999999872e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2082315665410379e+03
1.7099999999999874e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2082709789086261e+03
1.7109999999999875e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2083103964329894e+03
1.7119999999999877e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2083498190011569e+03
1.7129999999999878e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2083892465001900e+03
1.7139999999999880e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2084286788171821e+03
1.7149999999999881e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2084681158392577e+03
1.7159999999999883e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2085075574535745e+03
1.7169999999999884e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2085470035473227e+03
1.7179999999999886e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2085864540077255e+03
1.7189999999999888e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2086258868611262e+03
1.7199999999999889e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2086653457071202e+03
1.7209999999999891e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2087048085816441e+03
1.7219999999999892e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2087442753720557e+03
1.7229999999999894e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2087837459657503e+03
1.7239999999999895e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2088232202501549e+03
1.7249999999999897e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2088626981127313e+03
1.7259999999999899e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2089021794409796e+03
1.7269999999999900e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2089416641224329e+03
1.7279999999999902e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2089811520446624e+03
1.7289999999999903e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2090206430952740e+03
1.7299999999999905e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2090601371619118e+03
1.7309999999999906e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2090996341322552e+03
1.7319999999999908e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2091391338940225e+03
1.7329999999999909e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2091786363349679e+03
1.7339999999999911e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2092181413428852e+03
1.7349999999999913e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2092576488056052e+03
1.7359999999999914e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2092971586109970e+03
1.7369999999999916e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2093366706469692e+03
1.7379999999999917e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2093761848014692e+03
1.7389999999999919e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2094157009624828e+03
1.7399999999999920e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2094552190180375e+03
1.7409999999999922e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2094947388561991e+03
1.7419999999999924e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2095342603650734e+03
1.7429999999999925e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2095737834328079e+03
1.7439999999999927e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2096133079475903e+03
1.7449999999999928e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2096528337976497e+03
1.7459999999999930e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2096923608712564e+03
1.7469999999999931e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2097318890567221e+03
1.7479999999999933e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2097714182424015e+03
1.7489999999999934e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2098109483166909e+03
1.7499999999999936e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2098504791680284e+03
1.7509999999999938e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2098900106848969e+03
1.7519999999999939e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2099295427558209e+03
1.7529999999999941e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2099691137838258e+03
1.7539999999999942e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2100086466142047e+03
1.7549999999999944e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2100481796644676e+03
1.7559999999999945e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2100877128233155e+03
1.7569999999999947e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2101272459794932e+03
1.7579999999999949e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2101667790217921e+03
1.7589999999999950e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2102063118390479e+03
1.7599999999999952e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2102458443201413e+03
1.7609999999999953e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2102853763540002e+03
1.7619999999999955e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2103249078295971e+03
1.7629999999999956e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2103644386359529e+03
1.7639999999999958e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2104039686621331e+03
1.7649999999999959e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2104434977972523e+03
1.7659999999999961e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2104830259304708e+03
1.7669999999999963e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2105225529509962e+03
1.7679999999999964e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2105620787480862e+03
1.7689999999999966e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2106016032110447e+03
1.7699999999999967e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2106411262292245e+03
1.7709999999999969e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2106806476920274e+03
1.7719999999999970e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2107201674889047e+03
1.7729999999999972e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2107596855093561e+03
1.7739999999999974e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2107992016429316e+03
1.7749999999999975e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2108387157792317e+03
1.7759999999999977e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2108782278079052e+03
1.7769999999999978e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2109177376186535e+03
1.7779999999999980e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2109572451012268e+03
1.7789999999999981e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2109967501454294e+03
1.7799999999999983e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2110362526411136e+03
1.7809999999999985e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2110757524781852e+03
1.7819999999999986e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2111152495466013e+03
1.7829999999999988e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2111547437363729e+03
1.7839999999999989e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2111942349375604e+03
1.7849999999999991e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2112337230402804e+03
1.7859999999999992e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2112732079347006e+03
1.7869999999999994e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2113126895110422e+03
1.7879999999999995e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2113521676595810e+03
1.7889999999999997e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2113916422706461e+03
1.7899999999999999e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2114311132346206e+03
1.7910000000000000e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2114705804419427e+03
1.7920000000000002e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2115100437831056e+03
1.7930000000000003e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2115495031486580e+03
1.7940000000000005e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2115889584292017e+03
1.7950000000000006e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2116284095153974e+03
1.7960000000000008e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2116678562979591e+03
1.7970000000000010e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2117072986676585e+03
1.7980000000000011e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2117467365153248e+03
1.7990000000000013e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2117861697318403e+03
1.8000000000000014e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2118255982081496e+03
1.8010000000000016e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2118650218352504e+03
1.8020000000000017e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2119044405042000e+03
1.8030000000000019e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2119438541061136e+03
1.8040000000000020e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2119832625321646e+03
1.8050000000000022e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2120226656735849e+03
1.8060000000000024e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2120620634216652e+03
1.8070000000000025e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2121014556677537e+03
1.8080000000000027e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2121408423032617e+03
1.8090000000000028e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2121802232196569e+03
1.8100000000000030e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2122195983084689e+03
1.8110000000000031e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2122589674612855e+03
1.8120000000000033e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2122983305697571e+03
1.8130000000000035e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2123376875255940e+03
